Student_ID,Sub1,Sub2,Sub3,Sub4
SS32077,73,90,45,76
SS32078,45,91,59,74
SS32079,77,69,82,66
SS32080,70,61,85,55
SS32081,60,67,59,73
SS32082,82,91,46,57
SS32083,90,58,82,79
SS32084,52,75,62,73
SS32085,79,71,63,85
SS32086,76,46,72,63
SS32087,81,67,66,49
SS32088,50,92,72,64
SS32089,45,72,70,58
SS32090,88,68,51,89
SS32091,72,51,72,87
SS32092,63,60,79,88
SS32093,59,78,79,85
SS32094,47,47,66,70
SS32095,62,71,84,46
SS32096,52,78,68,73
SS32097,55,94,63,74
SS32098,81,58,58,62
SS32099,78,87,75,48
SS32100,85,85,81,65
SS32101,59,62,69,64
SS32102,62,60,51,63
SS32103,71,70,86,45
SS32104,50,76,66,71
SS32105,51,66,76,47
SS32106,78,46,72,64
SS32107,64,61,53,67
SS32108,84,90,56,52
SS32109,49,74,93,76
SS32110,69,51,93,62
SS32111,70,55,63,64
SS32112,92,76,62,70
SS32113,58,87,65,49
SS32114,88,86,76,48
SS32115,72,67,66,62
SS32116,93,71,46,91
SS32117,55,45,51,80
SS32118,46,78,74,89
SS32119,61,82,83,92
SS32120,85,58,60,77
SS32121,72,85,59,90
SS32122,54,71,94,66
SS32123,67,63,74,74
SS32124,91,78,57,45
SS32125,73,77,55,66
SS32126,58,59,83,51
SS32127,63,53,93,67
SS32128,50,92,77,89
SS32129,94,86,78,57
SS32130,51,56,59,53
SS32131,68,49,61,63
SS32132,85,72,62,76
SS32133,69,60,66,61
SS32134,72,64,55,50
SS32135,79,78,77,51
SS32136,86,63,72,55
SS32137,90,83,79,77
SS32138,67,53,87,81
SS32139,48,73,91,55
SS32140,91,45,54,87
SS32141,46,60,84,50
SS32142,61,46,66,79
SS32143,49,82,94,69
SS32144,68,53,81,74
SS32145,85,92,76,76
SS32146,77,58,60,78
SS32147,92,65,93,78
SS32148,68,67,45,50
SS32149,56,70,70,76
SS32150,75,75,93,51
SS32151,87,88,89,48
SS32152,62,75,79,52
SS32153,90,69,70,76
SS32154,53,82,80,68
SS32155,48,75,63,62
SS32156,57,48,54,55
SS32157,51,50,74,80
SS32158,64,53,62,71
SS32159,65,57,82,58
SS32160,59,81,90,80
SS32161,63,73,59,63
SS32162,55,75,83,71
SS32163,83,64,74,75
SS32164,72,91,87,87
SS32165,47,61,58,73
SS32166,64,79,69,82
SS32167,83,52,61,54
SS32168,70,49,48,58
SS32169,70,50,91,68
SS32170,65,59,94,60
SS32171,58,49,71,89
SS32172,61,69,92,73
SS32173,51,57,72,72
SS32174,62,86,79,75
SS32175,68,80,51,57
SS32176,73,62,93,69
SS32177,73,88,48,50
SS32178,90,63,90,62
SS32179,58,92,48,80
SS32180,54,59,47,50
SS32181,61,56,93,65
SS32182,73,52,53,56
SS32183,84,50,65,86
SS32184,73,93,81,88
SS32185,92,88,64,62
SS32186,73,53,83,76
SS32187,70,93,51,76
SS32188,52,90,59,62
SS32189,62,79,56,74
SS32190,60,53,90,55
SS32191,55,79,77,69
SS32192,48,46,71,72
SS32193,86,86,69,50
SS32194,93,88,93,56
SS32195,61,69,64,84
SS32196,45,86,56,56
SS32197,45,62,79,85
SS32198,72,57,53,71
SS32199,54,58,57,54
SS32200,52,91,46,79
SS32201,71,93,62,49
SS32202,93,57,77,65
SS32203,83,76,71,78
SS32204,86,62,58,74
SS32205,62,47,66,61
SS32206,92,59,49,80
SS32207,54,82,70,82
SS32208,89,56,50,89
SS32209,59,58,58,53
SS32210,85,60,92,79
SS32211,80,63,52,66
SS32212,81,80,46,81
SS32213,54,79,70,73
SS32214,51,49,56,74
SS32215,53,89,74,75
SS32216,48,57,71,53
SS32217,53,46,93,94
SS32218,84,65,80,55
SS32219,91,74,57,94
SS32220,56,66,92,86
SS32221,52,53,84,83
SS32222,79,68,81,71
SS32223,46,81,79,54
SS32224,85,87,87,61
SS32225,51,74,66,80
SS32226,58,65,94,87
SS32227,61,58,67,55
SS32228,79,59,92,47
SS32229,54,48,65,45
SS32230,62,73,76,51
SS32231,90,45,70,89
SS32232,66,80,73,49
SS32233,81,53,74,57
SS32234,66,59,62,79
SS32235,72,86,66,66
SS32236,75,61,85,75
SS32237,55,74,72,94
SS32238,60,93,74,84
SS32239,48,79,55,58
SS32240,45,54,58,78
SS32241,84,70,80,71
SS32242,48,52,88,74
SS32243,82,61,83,50
SS32244,89,49,78,52
SS32245,67,53,51,92
SS32246,85,81,92,66
SS32247,46,61,48,89
SS32248,51,45,59,65
SS32249,54,72,59,61
SS32250,64,61,70,66
SS32251,59,89,62,91
SS32252,54,76,85,60
SS32253,67,65,50,88
SS32254,54,50,86,64
SS32255,86,91,73,57
SS32256,82,91,65,53
SS32257,65,68,91,93
SS32258,63,62,45,92
SS32259,76,70,71,92
SS32260,49,65,80,67
SS32261,93,69,78,50
SS32262,53,90,84,71
SS32263,46,68,82,51
SS32264,77,46,52,74
SS32265,72,83,56,87
SS32266,68,88,76,58
SS32267,72,69,83,87
SS32268,83,91,93,71
SS32269,50,57,94,64
SS32270,46,74,55,74
SS32271,71,67,45,93
SS32272,61,92,47,88
SS32273,51,51,84,73
SS32274,76,72,70,74
SS32275,73,73,54,86
SS32276,57,63,65,91
SS32277,72,64,71,70
SS32278,47,64,69,76
SS32279,57,86,81,81
SS32280,72,75,87,47
SS32281,73,70,89,57
SS32282,75,91,46,82
SS32283,65,45,65,45
SS32284,63,59,80,82
SS32285,75,75,66,91
SS32286,57,71,76,51
SS32287,73,69,57,55
SS32288,45,47,66,60
SS32289,71,63,69,48
SS32290,73,71,90,66
SS32291,70,48,62,73
SS32292,56,76,65,69
SS32293,69,85,45,92
SS32294,55,87,81,87
SS32295,81,89,50,60
SS32296,84,60,48,46
SS32297,53,53,63,56
SS32298,91,79,89,59
SS32299,94,62,60,71
SS32300,86,74,85,76
SS32301,50,56,59,61
SS32302,87,72,79,86
SS32303,92,75,92,51
SS32304,58,86,46,88
SS32305,49,71,89,51
SS32306,65,49,86,63
SS32307,89,59,60,61
SS32308,82,70,65,57
SS32309,52,67,90,72
SS32310,49,51,49,90
SS32311,74,52,88,58
SS32312,47,68,55,83
SS32313,85,79,64,92
SS32314,65,80,88,67
SS32315,56,80,55,62
SS32316,67,66,87,75
SS32317,60,88,89,92
SS32318,92,64,78,77
SS32319,81,83,74,73
SS32320,90,57,76,73
SS32321,77,51,68,61
SS32322,54,83,56,56
SS32323,62,48,71,48
SS32324,70,45,65,69
SS32325,94,65,63,73
SS32326,71,48,72,75
SS32327,62,72,78,48
SS32328,87,64,56,50
SS32329,70,65,67,82
SS32330,86,49,56,79
SS32331,82,88,84,79
SS32332,77,56,71,93
SS32333,85,54,90,61
SS32334,82,89,67,66
SS32335,65,94,56,60
SS32336,78,60,78,81
SS32337,92,84,84,78
SS32338,65,72,88,77
SS32339,91,68,83,54
SS32340,81,90,49,58
SS32341,70,53,54,94
SS32342,46,73,45,45
SS32343,86,70,77,81
SS32344,75,80,68,49
SS32345,78,48,72,84
SS32346,64,45,66,72
SS32347,66,56,48,53
SS32348,73,83,58,65
SS32349,76,90,56,91
SS32350,55,65,85,87
SS32351,56,47,68,51
SS32352,69,73,93,82
SS32353,51,77,80,74
SS32354,82,69,52,60
SS32355,92,71,88,51
SS32356,82,93,94,78
SS32357,70,58,58,77
SS32358,51,69,72,58
SS32359,85,60,87,66
SS32360,72,49,58,56
SS32361,83,86,58,64
SS32362,72,73,73,51
SS32363,93,64,76,87
SS32364,79,91,88,94
SS32365,72,53,49,76
SS32366,53,64,85,52
SS32367,77,75,64,93
SS32368,68,81,64,92
SS32369,64,92,58,70
SS32370,47,74,47,51
SS32371,72,76,65,49
SS32372,51,56,75,89
SS32373,61,60,66,94
SS32374,55,52,90,66
SS32375,65,56,82,65
SS32376,63,90,94,89
SS32377,79,73,61,45
SS32378,64,83,48,92
SS32379,52,73,87,86
SS32380,70,83,65,69
SS32381,61,52,84,94
SS32382,52,80,66,56
SS32383,67,74,87,81
SS32384,62,91,50,70
SS32385,73,54,55,74
SS32386,66,63,87,82
SS32387,80,52,89,76
SS32388,76,56,54,87
SS32389,74,69,67,59
SS32390,73,67,76,84
SS32391,58,47,60,88
SS32392,50,57,77,51
SS32393,45,93,64,93
SS32394,66,81,53,59
SS32395,49,70,49,91
SS32396,57,92,46,64
SS32397,88,83,45,72
SS32398,74,91,63,58
SS32399,57,85,70,59
SS32400,79,60,88,62
SS32401,83,64,46,65
SS32402,78,78,72,90
SS32403,89,79,88,67
SS32404,92,69,82,77
SS32405,78,70,68,85
SS32406,86,71,60,52
SS32407,55,58,59,53
SS32408,68,53,86,74
SS32409,92,48,68,94
SS32410,91,66,85,81
SS32411,51,49,45,87
SS32412,61,71,54,45
SS32413,64,89,77,85
SS32414,86,62,47,86
SS32415,73,90,63,53
SS32416,80,53,80,60
SS32417,53,91,48,76
SS32418,81,65,54,57
SS32419,62,66,72,55
SS32420,53,89,76,73
SS32421,77,52,73,45
SS32422,77,61,85,79
SS32423,93,74,93,45
SS32424,66,90,63,51
SS32425,50,74,73,58
SS32426,70,58,57,60
SS32427,91,78,72,67
SS32428,57,89,78,61
SS32429,55,65,49,47
SS32430,63,50,84,75
SS32431,53,77,94,58
SS32432,74,65,78,53
SS32433,72,71,81,69
SS32434,67,55,49,92
SS32435,92,56,67,58
SS32436,93,58,52,92
SS32437,57,48,85,92
SS32438,82,61,60,83
SS32439,65,60,47,46
SS32440,64,72,60,59
SS32441,50,74,45,73
SS32442,59,59,47,84
SS32443,90,49,56,65
SS32444,45,58,50,53
SS32445,88,89,54,57
SS32446,49,91,55,63
SS32447,52,60,50,65
SS32448,78,73,52,87
SS32449,60,82,89,75
SS32450,67,56,72,84
SS32451,80,89,61,68
SS32452,75,90,92,69
SS32453,49,63,59,87
SS32454,60,65,58,58
SS32455,68,84,58,56
SS32456,67,80,74,68
SS32457,87,48,81,75
SS32458,69,61,87,74
SS32459,51,51,51,51
SS32460,46,58,56,82
SS32461,82,50,73,67
SS32462,78,48,80,87
SS32463,59,75,58,91
SS32464,46,49,48,75
SS32465,46,79,68,57
SS32466,63,90,89,93
SS32467,80,91,62,52
SS32468,78,60,71,71
SS32469,91,59,85,70
SS32470,76,92,75,88
SS32471,91,92,86,93
SS32472,65,69,93,54
SS32473,80,85,66,80
SS32474,67,83,71,83
SS32475,66,93,45,93
SS32476,74,92,78,83
SS32477,93,52,82,63
SS32478,85,80,64,77
SS32479,94,78,68,45
SS32480,87,63,75,68
SS32481,67,55,51,53
SS32482,90,75,86,71
SS32483,90,81,67,92
SS32484,70,83,54,85
SS32485,53,78,70,48
SS32486,46,86,64,45
SS32487,89,86,82,79
SS32488,82,75,82,86
SS32489,64,47,87,74
SS32490,46,52,48,82
SS32491,90,93,66,78
SS32492,75,51,68,93
SS32493,83,62,66,72
SS32494,88,80,89,48
SS32495,72,68,46,45
SS32496,58,84,49,65
SS32497,59,60,59,87
SS32498,76,70,92,64
SS32499,58,53,91,84
SS32500,69,60,63,49
SS32501,69,83,49,81
SS32502,58,86,87,73
SS32503,87,52,50,54
SS32504,64,80,80,67
SS32505,80,82,77,65
SS32506,75,61,85,48
SS32507,87,64,78,55
SS32508,61,45,49,92
SS32509,59,88,79,72
SS32510,55,84,72,53
SS32511,52,66,69,83
SS32512,50,80,51,45
SS32513,54,45,93,54
SS32514,62,55,90,45
SS32515,79,73,62,84
SS32516,47,63,69,57
SS32517,80,70,93,78
SS32518,50,90,49,61
SS32519,79,90,90,78
SS32520,66,88,85,58
SS32521,91,58,67,51
SS32522,59,84,68,88
SS32523,87,71,82,83
SS32524,94,50,59,79
SS32525,88,50,64,88
SS32526,93,93,81,68
SS32527,45,67,72,79
SS32528,86,63,93,82
SS32529,70,65,54,83
SS32530,54,76,67,82
SS32531,63,49,68,66
SS32532,60,89,86,61
SS32533,75,58,51,91
SS32534,57,88,94,60
SS32535,55,94,48,62
SS32536,78,59,53,47
SS32537,56,86,74,87
SS32538,84,57,74,61
SS32539,69,84,68,52
SS32540,64,73,57,55
SS32541,69,81,66,88
SS32542,74,75,67,48
SS32543,60,92,58,83
SS32544,77,82,54,85
SS32545,72,63,55,68
SS32546,74,75,56,77
SS32547,94,72,74,63
SS32548,78,53,56,45
SS32549,58,52,90,72
SS32550,72,85,76,72
SS32551,71,93,49,90
SS32552,54,55,83,58
SS32553,72,75,45,81
SS32554,73,62,79,45
SS32555,52,48,59,62
SS32556,85,77,84,45
SS32557,90,65,58,58
SS32558,73,70,91,64
SS32559,62,76,56,79
SS32560,78,64,74,68
SS32561,59,53,52,76
SS32562,73,88,70,54
SS32563,52,78,93,83
SS32564,47,93,82,46
SS32565,50,74,59,76
SS32566,79,50,53,46
SS32567,46,76,78,60
SS32568,67,93,65,49
SS32569,75,50,84,81
SS32570,77,92,80,93
SS32571,60,53,56,71
SS32572,67,82,84,76
SS32573,45,66,51,87
SS32574,56,81,79,57
SS32575,63,45,85,68
SS32576,59,47,62,48
SS32577,78,90,74,78
SS32578,50,74,75,60
SS32579,86,77,79,56
SS32580,88,77,51,50
SS32581,72,79,59,77
SS32582,92,54,58,47
SS32583,61,89,94,73
SS32584,83,57,68,51
SS32585,65,75,88,92
SS32586,69,56,65,90
SS32587,49,72,85,54
SS32588,60,67,73,90
SS32589,80,88,78,78
SS32590,78,70,68,76
SS32591,77,78,74,71
SS32592,76,73,65,69
SS32593,69,90,72,56
SS32594,90,61,55,60
SS32595,48,58,64,49
SS32596,84,58,52,76
SS32597,67,81,88,83
SS32598,68,77,79,70
SS32599,72,68,50,92
SS32600,53,78,84,54
SS32601,80,79,65,91
SS32602,81,66,45,48
SS32603,58,46,88,74
SS32604,84,57,76,67
SS32605,52,69,58,63
SS32606,72,84,78,84
SS32607,58,72,88,52
SS32608,48,57,56,60
SS32609,76,81,60,73
SS32610,50,79,64,57
SS32611,69,56,74,65
SS32612,59,92,86,94
SS32613,94,66,88,65
SS32614,82,63,76,86
SS32615,83,84,45,46
SS32616,70,57,73,72
SS32617,53,90,59,58
SS32618,48,78,71,47
SS32619,73,88,65,76
SS32620,67,55,58,84
SS32621,65,74,81,52
SS32622,54,87,80,45
SS32623,54,75,56,56
SS32624,50,76,73,65
SS32625,52,59,83,87
SS32626,63,53,80,52
SS32627,57,54,91,69
SS32628,87,50,80,84
SS32629,71,67,70,72
SS32630,69,86,57,86
SS32631,82,81,70,57
SS32632,58,67,51,62
SS32633,64,70,62,68
SS32634,83,94,81,71
SS32635,58,80,67,86
SS32636,76,58,75,82
SS32637,68,53,77,84
SS32638,71,81,89,76
SS32639,45,82,58,78
SS32640,46,86,83,54
SS32641,70,75,78,66
SS32642,46,90,82,66
SS32643,82,86,92,86
SS32644,48,85,76,62
SS32645,79,69,88,75
SS32646,81,73,89,50
SS32647,87,75,52,57
SS32648,57,46,88,70
SS32649,75,55,80,94
SS32650,65,80,71,85
SS32651,54,51,78,78
SS32652,59,74,66,66
SS32653,85,60,56,57
SS32654,62,68,94,94
SS32655,86,49,61,92
SS32656,46,54,51,67
SS32657,81,76,51,93
SS32658,74,71,88,73
SS32659,85,82,82,76
SS32660,60,64,84,67
SS32661,75,88,93,47
SS32662,61,78,68,63
SS32663,53,47,85,83
SS32664,57,66,49,83
SS32665,61,59,82,72
SS32666,61,50,46,62
SS32667,49,85,62,58
SS32668,72,70,67,69
SS32669,55,85,78,65
SS32670,63,61,75,63
SS32671,48,61,65,61
SS32672,55,66,76,74
SS32673,81,76,56,84
SS32674,54,85,62,83
SS32675,73,60,51,45
SS32676,65,81,64,53
SS32677,66,71,82,59
SS32678,80,70,72,63
SS32679,88,94,50,59
SS32680,67,49,86,59
SS32681,74,64,62,73
SS32682,59,53,52,46
SS32683,59,62,89,55
SS32684,76,69,68,47
SS32685,50,88,45,67
SS32686,73,91,53,88
SS32687,59,81,51,54
SS32688,92,52,82,79
SS32689,71,81,91,91
SS32690,74,78,86,83
SS32691,82,64,86,66
SS32692,81,45,64,92
SS32693,78,70,87,71
SS32694,47,71,77,83
SS32695,87,73,92,56
SS32696,87,54,86,55
SS32697,50,88,77,94
SS32698,80,85,81,64
SS32699,84,91,81,84
SS32700,62,76,88,85
SS32701,56,60,79,53
SS32702,65,93,74,70
SS32703,91,45,89,49
SS32704,48,46,89,86
SS32705,78,94,90,63
SS32706,87,82,51,91
SS32707,91,48,47,48
SS32708,67,60,90,45
SS32709,53,92,52,92
SS32710,72,55,56,71
SS32711,68,61,67,93
SS32712,69,57,59,92
SS32713,52,84,48,52
SS32714,59,48,62,81
SS32715,69,60,82,71
SS32716,94,66,46,84
SS32717,85,79,67,48
SS32718,63,61,80,94
SS32719,45,87,91,45
SS32720,72,49,69,62
SS32721,68,78,87,49
SS32722,86,65,52,51
SS32723,87,51,51,59
SS32724,49,59,79,73
SS32725,83,67,93,78
SS32726,62,49,84,62
SS32727,77,49,59,61
SS32728,72,62,90,64
SS32729,61,71,91,91
SS32730,48,93,68,49
SS32731,51,85,55,87
SS32732,93,84,48,67
SS32733,45,91,87,68
SS32734,58,71,57,86
SS32735,90,63,77,47
SS32736,92,83,48,58
SS32737,71,93,73,59
SS32738,57,64,67,57
SS32739,92,77,71,94
SS32740,60,46,60,79
SS32741,74,49,58,51
SS32742,63,45,86,67
SS32743,47,54,58,91
SS32744,64,51,73,84
SS32745,92,89,59,57
SS32746,45,52,66,48
SS32747,55,79,49,54
SS32748,77,64,72,58
SS32749,92,87,64,56
SS32750,88,68,82,54
SS32751,94,58,47,77
SS32752,61,49,89,75
SS32753,47,45,76,55
SS32754,70,81,87,56
SS32755,91,58,93,61
SS32756,45,86,68,47
SS32757,92,82,71,57
SS32758,88,68,86,76
SS32759,80,70,60,93
SS32760,63,61,67,79
SS32761,63,88,67,73
SS32762,87,52,85,78
SS32763,70,65,89,61
SS32764,90,68,65,76
SS32765,93,59,45,70
SS32766,61,81,88,94
SS32767,58,86,48,48
SS32768,91,78,62,47
SS32769,64,59,83,70
SS32770,54,70,68,87
SS32771,60,74,85,94
SS32772,69,50,87,46
SS32773,46,93,63,47
SS32774,45,92,93,72
SS32775,70,84,89,90
SS32776,76,56,79,62
SS32777,91,51,69,87
SS32778,73,81,67,79
SS32779,84,63,46,93
SS32780,51,80,46,67
SS32781,69,50,57,55
SS32782,49,49,78,80
SS32783,48,73,59,62
SS32784,66,81,61,62
SS32785,71,58,88,91
SS32786,53,80,47,50
SS32787,60,59,77,46
SS32788,54,68,53,83
SS32789,50,57,94,93
SS32790,88,79,52,56
SS32791,61,76,70,72
SS32792,82,70,70,58
SS32793,92,83,76,69
SS32794,59,69,92,68
SS32795,92,69,69,82
SS32796,77,79,62,90
SS32797,48,77,90,70
SS32798,60,73,58,70
SS32799,71,92,71,81
SS32800,87,90,93,52
SS32801,74,76,81,73
SS32802,76,94,79,52
SS32803,79,63,57,59
SS32804,62,77,88,88
SS32805,72,92,71,78
SS32806,83,55,71,89
SS32807,94,92,94,52
SS32808,57,49,91,63
SS32809,53,47,76,79
SS32810,65,84,90,48
SS32811,69,54,56,56
SS32812,84,63,51,89
SS32813,48,60,58,92
SS32814,91,76,77,50
SS32815,60,68,73,62
SS32816,93,60,73,69
SS32817,66,71,57,76
SS32818,68,76,76,92
SS32819,76,48,66,52
SS32820,53,79,89,82
SS32821,61,66,87,73
SS32822,92,62,64,90
SS32823,86,48,74,78
SS32824,91,67,83,51
SS32825,61,70,93,89
SS32826,68,89,67,76
SS32827,61,63,84,76
SS32828,64,56,71,75
SS32829,72,63,82,74
SS32830,58,49,73,88
SS32831,94,93,51,71
SS32832,76,50,92,81
SS32833,58,69,74,69
SS32834,80,52,85,70
SS32835,85,90,67,50
SS32836,48,49,48,73
SS32837,62,91,78,88
SS32838,65,47,75,58
SS32839,51,52,90,58
SS32840,56,81,72,58
SS32841,52,77,45,77
SS32842,56,61,78,63
SS32843,94,80,73,61
SS32844,83,65,67,93
SS32845,86,47,56,88
SS32846,51,45,83,77
SS32847,83,64,78,58
SS32848,62,67,78,59
SS32849,58,65,83,71
SS32850,59,66,54,84
SS32851,79,63,70,77
SS32852,58,49,83,53
SS32853,62,78,87,56
SS32854,59,74,63,92
SS32855,94,68,86,90
SS32856,60,71,64,79
SS32857,70,64,48,62
SS32858,61,75,57,86
SS32859,48,90,66,53
SS32860,56,62,64,52
SS32861,48,83,85,70
SS32862,78,63,59,90
SS32863,79,73,77,62
SS32864,87,45,49,74
SS32865,58,51,93,47
SS32866,89,55,89,52
SS32867,69,91,66,85
SS32868,76,88,94,63
SS32869,65,77,92,94
SS32870,62,82,74,85
SS32871,62,87,49,52
SS32872,52,63,90,78
SS32873,46,93,63,77
SS32874,59,93,48,65
SS32875,49,64,89,71
SS32876,50,79,49,79
SS32877,81,74,53,92
SS32878,71,82,48,78
SS32879,65,71,66,76
SS32880,94,81,45,45
SS32881,68,54,70,47
SS32882,48,60,58,73
SS32883,85,66,73,54
SS32884,83,51,78,51
SS32885,60,78,60,49
SS32886,92,55,65,78
SS32887,63,46,87,47
SS32888,61,84,54,68
SS32889,83,67,89,76
SS32890,49,84,93,71
SS32891,83,84,81,53
SS32892,59,71,77,93
SS32893,94,47,68,94
SS32894,89,82,78,69
SS32895,62,91,85,48
SS32896,70,61,53,93
SS32897,55,93,75,52
SS32898,67,49,77,61
SS32899,90,91,52,69
SS32900,58,60,80,62
SS32901,59,54,50,69
SS32902,52,93,73,73
SS32903,77,51,45,58
SS32904,93,61,76,57
SS32905,65,93,52,75
SS32906,93,81,65,88
SS32907,72,93,50,92
SS32908,52,88,67,63
SS32909,92,92,76,92
SS32910,80,64,50,70
SS32911,62,89,49,80
SS32912,56,85,75,92
SS32913,78,58,68,59
SS32914,60,77,92,69
SS32915,60,92,64,78
SS32916,65,59,92,67
SS32917,83,54,90,55
SS32918,65,50,86,62
SS32919,57,51,67,64
SS32920,60,91,45,51
SS32921,68,63,94,88
SS32922,90,74,68,58
SS32923,67,92,46,53
SS32924,58,77,65,66
SS32925,90,77,65,94
SS32926,88,62,54,64
SS32927,85,45,83,73
SS32928,50,91,66,79
SS32929,85,49,67,73
SS32930,50,65,49,86
SS32931,64,51,63,74
SS32932,89,85,91,68
SS32933,63,92,66,45
SS32934,56,61,47,71
SS32935,62,68,50,54
SS32936,58,58,56,89
SS32937,52,77,49,82
SS32938,64,50,73,86
SS32939,61,48,72,89
SS32940,56,78,58,92
SS32941,68,60,86,45
SS32942,78,48,74,65
SS32943,56,82,89,72
SS32944,73,75,84,66
SS32945,50,88,74,92
SS32946,68,53,63,73
SS32947,52,60,78,49
SS32948,48,58,78,46
SS32949,93,93,71,76
SS32950,71,46,78,57
SS32951,73,66,87,64
SS32952,87,77,65,75
SS32953,48,84,67,91
SS32954,80,58,76,63
SS32955,75,63,48,86
SS32956,61,61,53,50
SS32957,72,77,51,72
SS32958,93,84,70,67
SS32959,68,46,86,91
SS32960,92,54,54,58
SS32961,71,45,90,92
SS32962,48,86,62,74
SS32963,48,90,72,88
SS32964,50,57,53,88
SS32965,50,75,76,73
SS32966,90,53,78,84
SS32967,58,91,54,57
SS32968,69,75,83,94
SS32969,76,64,93,46
SS32970,73,72,91,69
SS32971,46,49,70,59
SS32972,69,57,45,61
SS32973,55,78,64,68
SS32974,91,65,59,91
SS32975,47,56,92,59
SS32976,46,86,92,64
SS32977,63,87,60,63
SS32978,45,61,89,64
SS32979,45,92,54,73
SS32980,85,71,91,53
SS32981,59,92,62,80
SS32982,75,67,83,93
SS32983,55,92,46,72
SS32984,54,58,73,78
SS32985,65,81,76,51
SS32986,63,83,64,78
SS32987,46,53,77,76
SS32988,92,71,65,60
SS32989,80,79,73,72
SS32990,54,55,64,93
SS32991,61,61,67,84
SS32992,80,75,92,77
SS32993,61,84,58,91
SS32994,51,68,83,74
SS32995,55,55,54,79
SS32996,54,77,56,66
SS32997,82,67,59,48
SS32998,70,74,68,51
SS32999,56,66,90,75
SS33000,76,58,46,49
SS33001,47,73,85,94
SS33002,75,88,72,51
SS33003,66,59,51,77
SS33004,51,47,61,89
SS33005,46,81,51,88
SS33006,84,75,61,59
SS33007,92,63,62,85
SS33008,89,83,79,91
SS33009,64,94,45,88
SS33010,80,90,57,53
SS33011,69,49,59,85
SS33012,92,50,66,59
SS33013,47,81,64,84
SS33014,79,81,94,48
SS33015,68,78,70,72
SS33016,47,70,62,73
SS33017,57,64,67,45
SS33018,48,59,46,81
SS33019,64,76,80,82
SS33020,61,62,54,86
SS33021,80,88,54,45
SS33022,73,69,51,63
SS33023,87,61,67,50
SS33024,57,81,70,86
SS33025,90,58,72,76
SS33026,54,86,62,53
SS33027,63,71,60,69
SS33028,67,50,93,78
SS33029,53,47,56,45
SS33030,94,87,55,73
SS33031,69,62,74,72
SS33032,50,71,76,81
SS33033,53,66,48,83
SS33034,53,54,75,68
SS33035,76,56,64,90
SS33036,80,77,88,72
SS33037,58,46,53,57
SS33038,93,86,73,61
SS33039,74,51,70,63
SS33040,71,57,50,56
SS33041,76,63,48,60
SS33042,57,45,46,53
SS33043,72,79,63,75
SS33044,77,81,67,94
SS33045,67,57,45,45
SS33046,57,73,77,87
SS33047,89,50,53,73
SS33048,72,72,86,51
SS33049,47,50,85,72
SS33050,92,62,83,56
SS33051,62,93,66,59
SS33052,88,57,48,90
SS33053,87,94,49,66
SS33054,85,82,48,50
SS33055,66,90,70,49
SS33056,73,57,66,46
SS33057,89,78,66,63
SS33058,90,76,53,60
SS33059,52,85,57,65
SS33060,83,92,61,81
SS33061,94,45,64,67
SS33062,70,85,48,68
SS33063,87,66,55,87
SS33064,86,61,79,69
SS33065,54,55,57,60
SS33066,61,93,94,46
SS33067,94,62,70,87
SS33068,88,52,67,82
SS33069,66,64,57,82
SS33070,55,86,61,64
SS33071,70,86,87,89
SS33072,82,91,68,86
SS33073,74,47,85,94
SS33074,94,53,63,47
SS33075,62,74,91,82
SS33076,73,90,87,47
SS33077,90,83,93,68
SS33078,92,82,66,66
SS33079,57,66,68,94
SS33080,70,66,86,88
SS33081,47,72,57,74
SS33082,94,93,65,69
SS33083,89,88,80,73
SS33084,90,57,62,74
SS33085,58,56,73,68
SS33086,60,48,69,83
SS33087,89,86,91,61
SS33088,59,66,84,89
SS33089,71,62,71,77
SS33090,76,59,67,65
SS33091,92,89,76,61
SS33092,73,50,69,80
SS33093,45,46,86,60
SS33094,73,85,67,75
SS33095,77,84,87,79
SS33096,77,76,70,67
SS33097,88,65,79,92
SS33098,70,64,57,90
SS33099,82,90,70,73
SS33100,55,69,54,94
SS33101,47,67,63,61
SS33102,68,86,59,78
SS33103,84,89,71,47
SS33104,48,86,89,89
SS33105,67,92,46,73
SS33106,50,81,45,90
SS33107,52,93,75,47
SS33108,87,79,72,46
SS33109,68,49,68,71
SS33110,86,91,59,55
SS33111,85,74,91,55
SS33112,91,70,88,70
SS33113,65,58,92,63
SS33114,50,52,73,66
SS33115,89,74,88,88
SS33116,86,77,66,52
SS33117,46,81,84,92
SS33118,53,72,73,71
SS33119,65,72,72,61
SS33120,48,80,50,46
SS33121,69,89,91,56
SS33122,79,57,70,53
SS33123,55,94,79,51
SS33124,83,88,67,59
SS33125,82,61,45,86
SS33126,49,79,51,85
SS33127,54,60,48,69
SS33128,88,53,77,80
SS33129,94,71,77,50
SS33130,81,92,86,87
SS33131,72,94,47,55
SS33132,67,58,55,58
SS33133,94,76,75,89
SS33134,54,72,83,80
SS33135,52,76,77,46
SS33136,69,45,74,92
SS33137,53,51,69,75
SS33138,89,69,67,52
SS33139,73,47,73,80
SS33140,59,61,47,92
SS33141,75,91,77,68
SS33142,77,92,80,59
SS33143,88,84,77,86
SS33144,78,61,63,81
SS33145,89,66,88,71
SS33146,75,72,85,75
SS33147,84,55,78,59
SS33148,57,89,73,89
SS33149,62,82,82,90
SS33150,81,68,86,82
